transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Age
2017-02-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0,Female,62,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2.0,876 Ridgeview Circle,2566,NSW,Australia,8,31.0
2017-05-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,34165.0,Male,12,Media Manager II,Health,Affluent Customer,N,Yes,4.0,7101 Gulseth Hill,2293,NSW,Australia,9,42.0
2017-07-24,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35052.0,Male,12,Media Manager II,Health,Affluent Customer,N,Yes,4.0,7101 Gulseth Hill,2293,NSW,Australia,9,42.0
2017-02-13,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,34556.0,Male,12,Media Manager II,Health,Affluent Customer,N,Yes,4.0,7101 Gulseth Hill,2293,NSW,Australia,9,42.0
2017-08-07,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37874.0,Male,12,Media Manager II,Health,Affluent Customer,N,Yes,4.0,7101 Gulseth Hill,2293,NSW,Australia,9,42.0
2017-03-11,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42710.0,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,0 Warrior Alley,2021,NSW,Australia,10,62.0
2017-02-10,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,0 Warrior Alley,2021,NSW,Australia,10,62.0
2017-01-28,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36361.0,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,0 Warrior Alley,2021,NSW,Australia,10,62.0
2017-06-15,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,41922.0,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,0 Warrior Alley,2021,NSW,Australia,10,62.0
2017-09-24,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,0 Warrior Alley,2021,NSW,Australia,10,62.0
2017-07-28,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,37626.0,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,0 Warrior Alley,2021,NSW,Australia,10,62.0
2017-12-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0,Female,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0,0 Warrior Alley,2021,NSW,Australia,10,62.0
2017-10-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Male,20,Software Consultant,Entertainment,Mass Customer,N,No,7.0,0 Warner Road,2680,NSW,Australia,4,65.0
2017-08-28,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Male,20,Software Consultant,Entertainment,Mass Customer,N,No,7.0,0 Warner Road,2680,NSW,Australia,4,65.0
2017-11-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Male,20,Software Consultant,Entertainment,Mass Customer,N,No,7.0,0 Warner Road,2680,NSW,Australia,4,65.0
2017-09-17,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Male,20,Software Consultant,Entertainment,Mass Customer,N,No,7.0,0 Warner Road,2680,NSW,Australia,4,65.0
2017-06-28,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Female,22,GIS Technical Architect,Manufacturing,Mass Customer,N,No,2.0,58 Shelley Crossing,2570,NSW,Australia,8,25.0
2017-01-31,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Female,22,GIS Technical Architect,Manufacturing,Mass Customer,N,No,2.0,58 Shelley Crossing,2570,NSW,Australia,8,25.0
2017-10-20,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Female,22,GIS Technical Architect,Manufacturing,Mass Customer,N,No,2.0,58 Shelley Crossing,2570,NSW,Australia,8,25.0
2017-08-14,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Female,22,GIS Technical Architect,Manufacturing,Mass Customer,N,No,2.0,58 Shelley Crossing,2570,NSW,Australia,8,25.0
2017-06-17,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Female,73,Actuary,Financial Services,Affluent Customer,N,No,3.0,5394 Dryden Terrace,3149,VIC,Australia,11,24.0
2017-08-01,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,Female,73,Actuary,Financial Services,Affluent Customer,N,No,3.0,5394 Dryden Terrace,3149,VIC,Australia,11,24.0
2017-01-23,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Female,73,Actuary,Financial Services,Affluent Customer,N,No,3.0,5394 Dryden Terrace,3149,VIC,Australia,11,24.0
2017-11-08,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,Female,73,Actuary,Financial Services,Affluent Customer,N,No,3.0,5394 Dryden Terrace,3149,VIC,Australia,11,24.0
2017-05-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Female,73,Actuary,Financial Services,Affluent Customer,N,No,3.0,5394 Dryden Terrace,3149,VIC,Australia,11,24.0
2017-06-20,1.0,Cancelled,Solex,Standard,low,medium,1289.85,74.51,39427.0,Female,73,Actuary,Financial Services,Affluent Customer,N,No,3.0,5394 Dryden Terrace,3149,VIC,Australia,11,24.0
2017-05-12,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0,Female,98,Social Worker,Manufacturing,Affluent Customer,N,Yes,15.0,70875 Hudson Point,3212,VIC,Australia,6,48.0
2017-11-07,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36833.0,Female,98,Social Worker,Manufacturing,Affluent Customer,N,Yes,15.0,70875 Hudson Point,3212,VIC,Australia,6,48.0
2017-03-15,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,Female,98,Social Worker,Manufacturing,Affluent Customer,N,Yes,15.0,70875 Hudson Point,3212,VIC,Australia,6,48.0
2017-07-25,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,42696.0,Female,98,Social Worker,Manufacturing,Affluent Customer,N,Yes,15.0,70875 Hudson Point,3212,VIC,Australia,6,48.0
2017-10-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Female,98,Social Worker,Manufacturing,Affluent Customer,N,Yes,15.0,70875 Hudson Point,3212,VIC,Australia,6,48.0
2017-02-21,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-03-03,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-07-26,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-05-17,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-07-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-09-29,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-07-21,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-04-01,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,Female,18,Social Worker,Manufacturing,Affluent Customer,N,No,15.0,10 Hauk Point,3936,VIC,Australia,9,35.0
2017-06-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,Female,9,Professor,Health,Mass Customer,N,Yes,4.0,1944 Charing Cross Junction,2126,NSW,Australia,10,28.0
2017-03-02,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Female,9,Professor,Health,Mass Customer,N,Yes,4.0,1944 Charing Cross Junction,2126,NSW,Australia,10,28.0
2017-03-16,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698.0,Female,9,Professor,Health,Mass Customer,N,Yes,4.0,1944 Charing Cross Junction,2126,NSW,Australia,10,28.0
2017-05-04,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996.0,Female,9,Professor,Health,Mass Customer,N,Yes,4.0,1944 Charing Cross Junction,2126,NSW,Australia,10,28.0
2017-04-18,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33552.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-10-22,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-05-31,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,41701.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-09-09,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-11-09,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-10-09,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37668.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-11-29,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,34115.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-10-21,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-09-09,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41064.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-05-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-05-16,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,36668.0,Male,4,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0,70 Old Gate Avenue,3043,VIC,Australia,7,51.0
2017-12-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,Male,42,Junior Executive,Property,High Net Worth,N,Yes,18.0,46100 Jay Place,4075,QLD,Australia,6,34.0
2017-01-13,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499.0,Male,42,Junior Executive,Property,High Net Worth,N,Yes,18.0,46100 Jay Place,4075,QLD,Australia,6,34.0
2017-02-18,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42226.0,Male,42,Junior Executive,Property,High Net Worth,N,Yes,18.0,46100 Jay Place,4075,QLD,Australia,6,34.0
2017-07-17,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0,Male,42,Junior Executive,Property,High Net Worth,N,Yes,18.0,46100 Jay Place,4075,QLD,Australia,6,34.0
2017-09-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-03-28,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-08-22,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-10-12,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-01-04,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-12-08,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-08-30,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-04-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-01-25,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,Female,62,Safety Technician III,Manufacturing,Mass Customer,N,No,19.0,9 Buell Park,4116,QLD,Australia,7,52.0
2017-07-26,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,36498.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-07-23,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-11-29,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-12-09,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,39427.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-10-15,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,40303.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-10-10,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-01-16,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-12-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-07-09,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,39915.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-07-02,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-04-01,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-12-03,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996.0,Female,30,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043,VIC,Australia,9,60.0
2017-05-15,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Female,77,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0,24877 3rd Circle,2063,NSW,Australia,12,66.0
2017-03-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Female,77,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0,24877 3rd Circle,2063,NSW,Australia,12,66.0
2017-01-21,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,Female,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147,NSW,Australia,9,42.0
2017-02-18,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Female,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147,NSW,Australia,9,42.0
2017-12-09,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,Female,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147,NSW,Australia,9,42.0
2017-01-14,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,Female,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147,NSW,Australia,9,42.0
2017-12-02,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,Female,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147,NSW,Australia,9,42.0
2017-05-16,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Female,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147,NSW,Australia,9,42.0
2017-08-24,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Female,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,25925 Service Crossing,2147,NSW,Australia,9,42.0
2017-02-16,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,40410.0,Female,0,Safety Technician III,Health,Mass Customer,N,Yes,1.0,39 Badeau Court,2572,NSW,Australia,8,23.0
2017-09-18,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40618.0,Female,0,Safety Technician III,Health,Mass Customer,N,Yes,1.0,39 Badeau Court,2572,NSW,Australia,8,23.0
2017-08-19,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,40670.0,Female,0,Safety Technician III,Health,Mass Customer,N,Yes,1.0,39 Badeau Court,2572,NSW,Australia,8,23.0
2017-05-18,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33888.0,Female,0,Safety Technician III,Health,Mass Customer,N,Yes,1.0,39 Badeau Court,2572,NSW,Australia,8,23.0
2017-08-20,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,Female,0,Safety Technician III,Health,Mass Customer,N,Yes,1.0,39 Badeau Court,2572,NSW,Australia,8,23.0
2017-03-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,39915.0,Female,0,Safety Technician III,Health,Mass Customer,N,Yes,1.0,39 Badeau Court,2572,NSW,Australia,8,23.0
2017-06-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873.0,Female,75,Automation Specialist II,Health,Mass Customer,N,Yes,10.0,451 Luster Hill,2170,NSW,Australia,9,62.0
2017-07-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,40672.0,Female,75,Automation Specialist II,Health,Mass Customer,N,Yes,10.0,451 Luster Hill,2170,NSW,Australia,9,62.0
2017-06-15,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38206.0,Female,75,Automation Specialist II,Health,Mass Customer,N,Yes,10.0,451 Luster Hill,2170,NSW,Australia,9,62.0
2017-02-23,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848.0,Female,75,Automation Specialist II,Health,Mass Customer,N,Yes,10.0,451 Luster Hill,2170,NSW,Australia,9,62.0
2017-04-07,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
2017-02-16,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
2017-12-25,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,33879.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
2017-09-30,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,36668.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
2017-07-05,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42710.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
2017-11-14,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
2017-07-24,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
2017-03-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38339.0,Male,96,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0,00283 Loftsgordon Center,4118,QLD,Australia,5,40.0
